lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
SMHM7,Little Platte River at Smithville,39.38833333,-94.58083333,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SMIN1,South Loup River at St. Michael,41.03250000,-98.74055556,GID,MBRFC,Missouri Region,NE,0.17,0.05,0.05,1,3/8/2023,obj,MAM
SNCK1,Turkey Creek (KS) near Seneca,39.94750000,-96.10861111,TOP,MBRFC,Missouri Region,KS,0.09,0.05,0.05,1,3/8/2023,obj,MAM
SNDK1,Republican River at Scandia,39.79830000,-97.79080000,TOP,MBRFC,Missouri Region,KS,0.09,0.05,0.05,1,3/8/2023,obj,MAM
SNKS2,Snake Creek near Ashton,44.95916667,-98.51527778,ABR,MBRFC,Missouri Region,SD,0.91,0.80,0.41,3,3/8/2023,obj,MAM
SNZM7,Grand River near Sumner,39.64027778,-93.27361111,EAX,MBRFC,Missouri Region,MO,0.89,0.87,0.09,3,3/8/2023,obj,MAM
SPKN1,Niobrara River near Sparks,42.90222222,-100.36222222,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SPLN1,Middle Loup River near St. Paul,41.20361111,-98.44611111,GID,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SPOI4,Ocheyedan River near Spencer,43.12888889,-95.21027778,FSD,MBRFC,Missouri Region,IA,0.21,0.05,0.05,1,3/8/2023,obj,MAM
SPTC2,South Platte River at South Platte,39.40916667,-105.16944444,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SPUN1,North Loup River near St. Paul,41.26333333,-98.44888889,GID,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SPWI4,Little Sioux River at Spencer,43.13694444,-95.14444444,FSD,MBRFC,Missouri Region,IA,0.64,0.05,0.05,2,3/8/2023,obj,MAM
SRAM8,Stillwater River (South Central MT) near Absarokee,45.53670000,-109.42190000,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SRAW4,North Platte River at Saratoga,41.45500000,-106.80555556,CYS,MBRFC,Missouri Region,WY,0.61,0.19,0.06,2,3/8/2023,obj,MAM
SRPN1,Big Blue River at Surprise,41.10194444,-97.31083333,OAX,MBRFC,Missouri Region,NE,0.14,0.06,0.05,1,3/8/2023,obj,MAM
SSCN1,Missouri River at Sioux City,42.48583333,-96.41361111,FSD,MBRFC,Missouri Region,NE,0.07,0.06,0.05,1,3/8/2023,obj,MAM
SSRM8,Sun River near Simms,47.50166667,-111.93111111,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SSTM7,Platte River at Sharps Station,39.40083333,-94.72666667,EAX,MBRFC,Missouri Region,MO,0.50,0.39,0.10,1,3/8/2023,obj,MAM
STMN1,Sappa Creek near Stamford,40.11833333,-99.51694444,GID,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
STTM7,Osage River near St. Thomas,38.42138889,-92.20833333,LSX,MBRFC,Missouri Region,MO,0.11,0.05,0.05,1,3/8/2023,obj,MAM
STTN1,Republican River at Stratton,40.15194444,-101.22861111,GLD,MBRFC,Missouri Region,NE,0.07,0.05,0.05,1,3/8/2023,obj,MAM
STUI4,Floyd River near Struble,42.92361111,-96.17611111,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SWDN1,Lincoln Creek near Seward,40.91583333,-97.14527778,OAX,MBRFC,Missouri Region,NE,0.13,0.05,0.05,1,3/8/2023,obj,MAM
SWRN1,Big Blue River at Seward,40.90305556,-97.11194444,OAX,MBRFC,Missouri Region,NE,0.09,0.05,0.05,1,3/8/2023,obj,MAM
SWTN1,Mud Creek at Sweetwater,41.03750000,-98.99305556,GID,MBRFC,Missouri Region,NE,0.15,0.06,0.05,1,3/8/2023,obj,MAM
SXCI4,Big Sioux River at Sioux City,42.52444444,-96.48000000,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SXFS2,Big Sioux River at Sioux Falls N. Cliff Avenue,43.56694444,-96.71083333,FSD,MBRFC,Missouri Region,SD,0.30,0.22,0.05,1,3/8/2023,obj,MAM
TBVM7,Osage River near Taberville,38.00388889,-93.99472222,SGF,MBRFC,Missouri Region,MO,0.46,0.14,0.05,1,3/8/2023,obj,MAM
TFKM8,Jefferson River near Three Forks,45.89777778,-111.59583333,TFX,MBRFC,Missouri Region,MT,0.07,0.05,0.05,1,3/8/2023,obj,MAM
TFLW4,Lamar River near Tower Falls,44.92777778,-110.39305556,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
TMPM8,Milk River near Tampico,48.30777778,-106.82250000,GGW,MBRFC,Missouri Region,MT,0.16,0.15,0.05,1,3/8/2023,obj,MAM
TNGK1,Stranger Creek near Tonganoxie,39.11638889,-95.01083333,EAX,MBRFC,Missouri Region,KS,0.59,0.05,0.05,2,3/8/2023,obj,MAM
TNRK1,Kansas River at Turner Bridge,39.09333333,-94.71027778,EAX,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,3/8/2023,obj,MAM
TOPK1,Soldier Creek near Topeka,39.09944444,-95.72472222,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
TOSM8,Missouri River at Toston,46.14638889,-111.42027778,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
TPAK1,Kansas River at Topeka,39.06666667,-95.64944444,TOP,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,3/8/2023,obj,MAM
TPOK1,Marais Des Cygnes River near Trading Post,38.21861111,-94.61277778,EAX,MBRFC,Missouri Region,KS,0.50,0.35,0.05,1,3/8/2023,obj,MAM
TSCK1,Saline River (KS) at Tescott,39.00416667,-97.87388889,TOP,MBRFC,Missouri Region,KS,0.24,0.17,0.05,1,3/8/2023,obj,MAM
TTZM7,Thompson River (IA/MO) near Trenton,40.06944444,-93.63833333,EAX,MBRFC,Missouri Region,MO,0.38,0.20,0.08,1,3/8/2023,obj,MAM
TURI4,Little Sioux River near Turin,41.96444444,-95.97250000,OAX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
TWIM8,Jefferson River near Twin Bridges,45.61416667,-112.32916667,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
TWNM8,Beaverhead River near Twin Bridges,45.38361111,-112.45194444,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
UEHN1,Logan Creek at Uehling,41.71670000,-96.51670000,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
UION1,Weeping Water Creek at Union,40.79388889,-95.91138889,OAX,MBRFC,Missouri Region,NE,0.10,0.05,0.05,1,3/8/2023,obj,MAM
ULLM8,Smith River (MT) at Truly,47.35555556,-111.44000000,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
ULMM8,Missouri River near Ulm,47.43500000,-111.38527778,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
URHM7,South Grand River near Urich,38.45250000,-94.00388889,EAX,MBRFC,Missouri Region,MO,0.78,0.49,0.05,2,3/8/2023,obj,MAM
VAUM8,Sun River near Vaughn,47.52583333,-111.51194444,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
VCWK1,Vermillion Creek near Wamego,39.34777778,-96.21833333,TOP,MBRFC,Missouri Region,KS,0.16,0.08,0.05,1,3/8/2023,obj,MAM
VERN1,Ponca Creek at Verdel,42.81111111,-98.17500000,OAX,MBRFC,Missouri Region,NE,0.15,0.06,0.05,1,3/8/2023,obj,MAM
VERS2,Vermillion River at Vermillion,42.81722222,-96.92388889,FSD,MBRFC,Missouri Region,SD,0.23,0.19,0.05,1,3/8/2023,obj,MAM
VLYM7,Blackwater River near Valley City,38.87000000,-93.62194444,EAX,MBRFC,Missouri Region,MO,0.85,0.76,0.27,3,3/8/2023,obj,MAM
VRDN1,Niobrara River near Verdel,42.73972200,-98.22277800,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
VRPS2,East Fork Vermillion River near Parker,43.44527778,-97.10944444,FSD,MBRFC,Missouri Region,SD,0.31,0.25,0.16,1,3/8/2023,obj,MAM
WAAK1,Saline River (KS) near Wakeeney,39.10777778,-99.86888889,DDC,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WASS2,Cheyenne River near Wasta,44.08111111,-102.40083333,UNR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WBSS2,Big Sioux River at Watertown Sioux Conifer Road,44.94250000,-97.14583333,ABR,MBRFC,Missouri Region,SD,0.95,0.22,0.05,2,3/8/2023,obj,MAM
WBWS2,Big Sioux River at Watertown Broadway Avenue,44.88944444,-97.11861111,ABR,MBRFC,Missouri Region,SD,0.97,0.94,0.05,3,3/8/2023,obj,MAM
WDRK1,Prairie Dog Creek near Woodruff,39.97861111,-99.47833333,GID,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,3/8/2023,obj,MAM
WDRW4,Wind River at Riverton,43.01055556,-108.37611111,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WESS2,Elm River near Westport,45.65611111,-98.49666667,ABR,MBRFC,Missouri Region,SD,0.22,0.19,0.09,1,3/8/2023,obj,MAM
WHGM7,Missouri River at Washington,38.55000000,-91.00000000,LSX,MBRFC,Missouri Region,MO,0.55,0.21,0.17,2,3/8/2023,obj,MAM
WHIS2,Moreau River (SD) near Whitehorse,45.25580000,-100.84250000,ABR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WHRS2,White River (NE-SD) near White River,43.71388889,-100.68472222,UNR,MBRFC,Missouri Region,SD,0.37,0.24,0.17,1,3/8/2023,obj,MAM
WKAS2,Vermillion River near Wakonda,42.99083333,-96.96361111,FSD,MBRFC,Missouri Region,SD,0.62,0.46,0.30,2,3/8/2023,obj,MAM
WLBN1,Turkey Creek near Wilber,40.48027778,-97.01250000,OAX,MBRFC,Missouri Region,NE,0.23,0.05,0.05,1,3/8/2023,obj,MAM
WLON1,Elkhorn River near Winslow,41.61083333,-96.46833333,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WLTN8,Missouri River near Williston,48.10805556,-103.71416667,BIS,MBRFC,Missouri Region,ND,0.07,0.05,0.05,1,3/8/2023,obj,MAM
WMGK1,Kansas River at Wamego,39.22444444,-96.32555556,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WNAC2,South Platte River near Weldona,40.32111111,-103.92277778,BOU,MBRFC,Missouri Region,CO,0.06,0.05,0.05,1,3/8/2023,obj,MAM
WODK1,S F Solomon River at Woodston,39.43972222,-99.10138889,GID,MBRFC,Missouri Region,KS,0.12,0.11,0.05,1,3/8/2023,obj,MAM
WODW4,Laramie River near Woods Landing,41.13805556,-105.98027778,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WPHM7,Maries River at Westphalia,38.43194444,-91.98972222,LSX,MBRFC,Missouri Region,MO,0.38,0.23,0.05,1,3/8/2023,obj,MAM
WPNN1,Elkhorn River at West Point,41.83944444,-96.72722222,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WPTM8,Missouri River near Wolf Point,48.06722222,-105.53305556,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WRCW4,Wind River above Red Creek,43.44166667,-109.45805556,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WSHK1,Mill Creek (WSHK1) at Washington,39.82111111,-97.04472222,TOP,MBRFC,Missouri Region,KS,0.32,0.29,0.05,1,3/8/2023,obj,MAM
WTFN8,Little Missouri River near Watford City,47.59027778,-103.26250000,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,3/8/2023,obj,MAM
WTRN1,Elkhorn River at Waterloo,41.29361111,-96.28333333,OAX,MBRFC,Missouri Region,NE,0.09,0.05,0.05,1,3/8/2023,obj,MAM
WTRS2,Big Sioux River near Watertown,45.00611111,-97.16472222,ABR,MBRFC,Missouri Region,SD,0.12,0.05,0.05,1,3/8/2023,obj,MAM
WVYM7,Missouri River near Waverly,39.21444444,-93.51500000,EAX,MBRFC,Missouri Region,MO,0.66,0.16,0.13,2,3/8/2023,obj,MAM
YLOW4,Yellowstone River at Fishing Bridge,44.56750000,-110.38000000,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
YNNS2,James River near Yankton,42.99583333,-97.36944444,FSD,MBRFC,Missouri Region,SD,0.53,0.46,0.25,2,3/8/2023,obj,MAM
ZAPN8,Spring Creek (ND) at Zap,47.28777778,-102.00055556,BIS,MBRFC,Missouri Region,ND,0.28,0.23,0.18,1,3/8/2023,obj,MAM
